quote;date;month;year
Les amoureux de Valdaro s’enlacent depuis environ 6 000 ans.;2019-12-07;12;2019
La devise Senatus populusque romanus (photo) peut être lue comme un exemple d’accord de proximité.;2019-12-07;12;2019
À lui seul, Louis de Jaucourt a signé 17 395 des articles de l’Encyclopédie, soit 28 % du texte total.;2019-12-07;12;2019
À titre exceptionnel, Yad Vashem (photo) a décerné un titre collectif de Justes parmi les Nations aux habitants de deux localités : en France, Le Chambon-sur-Lignon et ses environs, et aux Pays-Bas Nieuwlande.;2019-12-08;12;2019
Parmi les plus de 170 000 bunkers d’Albanie (photo) abandonnés à la fin de la République populaire socialiste d’Albanie, certains ont servi de logements de fortune, de boîtes de nuit ou de magasins de souvenirs.;2019-12-08;12;2019
Shanxi et Shaanxi sont deux provinces chinoises limitrophes.;2019-12-08;12;2019
Amateur de bonne chère, Jean-François Revel changea de nom pour celui d’un restaurant parisien.;2019-12-08;12;2019
Lire le médiaSituée en Écosse, la Roue de Falkirk (vidéo) est un ascenseur rotatif permettant d’élever les bateaux de 24 mètres.;2019-12-09;12;2019
Le compositeur de musique de film Hans Zimmer a collaboré à l’un des albums studio de Michel Polnareff.;2019-12-09;12;2019
Résidence royale, le donjon de Vincennes (photo) abrita le futur Henri IV comme prisonnier.;2019-12-09;12;2019
En 1518, Strasbourg fut victime d’une étrange épidémie telle que de nombreuses personnes se mirent à danser sans se reposer pendant plus d’un mois.;2019-12-09;12;2019
Ancienne capitale du Karakalpakistan en Ouzbékistan, la ville de To‘rtko‘l a été dévastée du jour au lendemain en 1942 lors d’un déplacement soudain du lit de l’Amou-Daria.;2019-12-10;12;2019
Seuls les chattes et quelques chats trisomiques peuvent être tricolores (photo).;2019-12-10;12;2019
Les 29 écluses de Caen Hill, dont 16 (photo) sont réparties sur moins d’un kilomètre, nécessitent 5 à 6 heures pour être franchies.;2019-12-10;12;2019
Le Grand Prix automobile de Saint-Marin n’a jamais eu lieu à Saint-Marin.;2019-12-10;12;2019
Plus d’un tiers de la flore de Socotra (photo), au sud du Yémen, est endémique de cette île.;2019-12-11;12;2019
Le prix Stella, attribué entre 2002 et 2007, tire son nom du procès Liebeck contre McDonald’s.;2019-12-11;12;2019
Ce n’est qu’en 2016 qu’il a été découvert que les eaux alcalines du lac de Van (photo) abritaient un château submergé.;2019-12-11;12;2019
Un adolescent andorran atteint du syndrome de Poland a créé sa propre prothèse de bras en Lego.;2019-12-11;12;2019
C’est pour conserver le monopole du commerce de la noix de muscade (photo) que les Provinces-Unies ont cédé New York aux Britanniques par le traité de Bréda.;2019-12-12;12;2019
Le Jardin au Bout du Monde compte 101 îles nommées d’après des titres ou expressions tirés de la littérature québécoise de l’après-guerre, dont l’Inuk Inouï, le Survenant, la Petite Patrie ou la Banquise-Qui-Chante.;2019-12-12;12;2019
Grâce au projet Monmouthpedia (photo), le village de Monmouth en Galles du Sud a pu se déclarer « première ville Wikipédia au monde ».;2019-12-12;12;2019
Jean Jourdan convainquit Marguerite Hugo de lui donner ses pommes de terre en évoquant la mémoire du grand-père de cette dernière et en se comparant à son propre homonyme cité dans Les Misérables.;2019-12-12;12;2019
Louis Joinet a cofondé le Syndicat de la magistrature, puis l’Association des magistrats allergiques aux décorations.;2019-12-13;12;2019
Les météorites pallasites (photo d’un fragment de la météorite Krasnoïarsk) ne doivent pas leur nom à l’astéroïde (2) Pallas, mais au zoologiste et botaniste prussien Peter Simon Pallas.;2019-12-13;12;2019
La moitié des interventions fédérales en Suisse ont eu lieu dans le seul canton du Tessin (carte).;2019-12-13;12;2019
Quoique lauréat du prix Nobel de médecine, Luc Montagnier est devenu la « risée de la communauté scientifique », notamment après avoir soutenu l’hypothèse d’une téléportation de l’ADN.;2019-12-13;12;2019
Le jambon produit dans la vallée d’Aoste ne doit pas être confondu avec celui d’Aoste (photo).;2019-12-14;12;2019
Un des bureaux d’Emmanuel Macron se situe dans le PC Jupiter.;2019-12-14;12;2019
L’acteur Michel Simon (photo), à l’état-civil François Simon, est le père de l’acteur François Simon, à l’état-civil Michel Simon.;2019-12-14;12;2019
Alors qu’à Londres, Soho désigne, à l’origine, un cri de chasse, le SoHo de New York fait référence au South of Houston Street tandis qu’à Hong Kong, SoHo renvoie à South of Hollywood Road.;2019-12-14;12;2019
Il n’existe pas d’impôt sur les successions en Chine.;2019-12-15;12;2019
Au championnat du monde féminin de handball 1990, deux mois après la réunification allemande, l’Allemagne de l’Est a battu l’Allemagne de l’Ouest lors de la petite finale.;2019-12-15;12;2019
Il n’existe pas d’impôt sur les successions en Chine.;2019-12-15;12;2019
Dans les années 1880, un babouin chacma nommé Jack (photo) travailla comme aiguilleur au sein d’une compagnie ferroviaire sud-africaine.;2019-12-15;12;2019
Le mot foie vient du bas latin « ficatum » (gavé de figues), ellipse de « ficatum iecur » (appellation du foie gras dans la Rome antique), la « figue » du gavage (illustration) ayant finalement engendré le mot français désignant l’organe.;2019-12-15;12;2019
Le mot foie vient du bas latin « ficatum » (gavé de figues), ellipse de « ficatum iecur » (appellation du foie gras dans la Rome antique), la « figue » du gavage (illustration) ayant finalement engendré le mot français désignant l’organe.;2019-12-15;12;2019
En Irlande du Nord, certaines lois, pour être votées, doivent réunir non seulement la majorité des suffrages de l’ensemble des députés, mais aussi la majorité des votes dans chaque groupe nationaliste et unioniste.;2019-12-16;12;2019
Les semelles des sabots de frein des métros de Marseille (photo), de Montréal et de certains métros parisiens sont en bois.;2019-12-16;12;2019
Le panda géant (photo), qui se nourrit presque exclusivement de bambous, est une espèce de Carnivores.;2019-12-16;12;2019
La formation de l’or, ainsi que d’autres éléments lourds, s’explique par un processus nucléaire rapide propre à la fusion d’étoiles à neutrons.;2019-12-16;12;2019
Aphodius arvernicus (photo), décrite comme une espèce de coléoptères endémique d’Auvergne et devenue  légendaire, s’est avérée complètement factice.;2019-12-17;12;2019
Edith Rosenbaum, survivante de première classe, a poursuivi la compagnie mère du Titanic pour la perte de ses bagages.;2019-12-17;12;2019
Une tradition troyenne affirme qu’en 1536 l’horloger Denis Bolori a volé plus d’un kilomètre depuis le sommet de la tour de la cathédrale Saint-Pierre-et-Saint-Paul avant de mourir en s’écrasant au sol.;2019-12-18;12;2019
Comme Le Monde, le quotidien Présent est daté du lendemain de son jour de parution.;2019-12-18;12;2019
Anthony Daniels (photo) est le seul acteur présent dans chacun des films Star Wars.;2019-12-18;12;2019
Le pont de Barton (photo) est le seul pont-canal tournant au monde.;2019-12-18;12;2019
Peter Higgs est davantage connu pour son boson que pour son bison (illustration).;2019-12-19;12;2019
Les États-Unis ont connu une politique eugéniste de stérilisation obligatoire des faibles d’esprit et des criminels, qui fut votée par 33 États américains de 1907 à 1944 (photo), et inspira plusieurs pays européens.;2019-12-19;12;2019
Lorsque Ronald Reagan entra à la Maison-Blanche en 1981, il demanda où se trouvait la salle de guerre. Il fallut lui expliquer que c’était une pure invention de Stanley Kubrick.;2019-12-19;12;2019
Dans près de 1 % des cas, la victime d’un cancer du sein est un homme.;2019-12-19;12;2019
Pendant l’automne, les ours polaires (photo) sont si nombreux dans la ville de Churchill au Manitoba que les voitures demeurent déverrouillées afin de fournir un abri d’urgence aux piétons.;2019-12-20;12;2019
L’historien Alain Corbin a consacré un ouvrage à la biographie d’un inconnu, choisi au hasard dans un fonds d’archives municipales.;2019-12-20;12;2019
L’eau du ruisseau qui alimente la fontaine de Cybèle peut être détournée pour empêcher l’accès à l’or de la Banque d’Espagne (photo).;2019-12-20;12;2019
Ancien membre du gouvernement français sous la présidence de Charles de Gaulle, Jacques Trorial demeure président délégué de l’Union des ports de France.;2019-12-20;12;2019
La mauvaise traduction d’un mot de la dépêche d’Ems précipita la guerre franco-prussienne de 1870.;2019-12-21;12;2019
Le lien souvent fait entre la robe isabelle (photo) et la chemise qu’Isabelle d’Autriche aurait gardée sur elle tout au long du siège d’Ostende, ou Isabelle la Catholique pendant celui de Grenade, relève de l’étymologie populaire.;2019-12-21;12;2019
L’architecture (plan) de l’église Saint-Didier d’Asfeld, du XVIIe siècle, était censée permettre aux chants et aux prières des fidèles d’être mieux portés vers le ciel.;2019-12-22;12;2019
À Paris, le 16e arrondissement est le seul à avoir deux codes postaux.;2019-12-22;12;2019
Pas moins de treize compositeurs ont conjugué leurs efforts pour élaborer un opéra-comique : Le Congrès des rois (illustration).;2019-12-22;12;2019
Dans son autobiographie intitulée L’avenir dure longtemps, le philosophe Louis Althusser tente notamment d’expliquer pourquoi il a tué son épouse Hélène Rytmann.;2019-12-22;12;2019
En raison de la chaleur diurne extrême, les habitants du village australien de Coober Pedy (photo) vivent pour la plupart dans des maisons troglodytes, se sont dotés d’églises et de commerces souterrains et jouent au golf la nuit sur un terrain dépourvu d’herbe.;2019-12-23;12;2019
Né lors du passage de la comète de Halley en 1835, Mark Twain disait vouloir repartir avec elle et tint parole le lendemain de son retour en 1910.;2019-12-23;12;2019
L’île du Levant (carte), site Natura 2000, est séparée en deux domaines : militaire d’une part, naturiste d’autre part.;2019-12-23;12;2019
Deux hommes politiques maghrébins, l’un ayant été ministre de la Justice, l’autre de l’Éducation, portent le même nom : Mohamed Charfi.;2019-12-23;12;2019
Plusieurs équipes médicales internationales se sont penchées sur la santé physique et mentale du père Noël (photo).;2019-12-24;12;2019
Son époux étant mort devant que de présenter sa thèse de doctorat, Simone Bertière la défendit à sa place, abandonnant ainsi la sienne pour s’intéresser dès lors au domaine d’étude de feu son mari.;2019-12-24;12;2019
L’abbé Pierre (photo) a été élu trois fois député.;2019-12-24;12;2019
La ville de Noisy-le-Grand, en Île-de-France, possède une ligne de métro n’ayant jamais transporté le moindre voyageur.;2019-12-24;12;2019
Matthieu fait descendre Jésus de la prostituée cananéenne Rahab (illustration).;2019-12-25;12;2019
En plus d’innombrables divinités, les Grecs anciens vénéraient aussi Ἄγνωστος Θεός : « le dieu inconnu ».;2019-12-25;12;2019
À la suite d’un désaccord entre les deux frères fondateurs en 1961, le groupe Aldi est divisé en deux sociétés ayant la même activité mais une répartition géographique différente (carte) : Aldi-Nord et Aldi-Süd.;2019-12-25;12;2019
Hong Xiuquan, meneur de la révolte des Taiping, se prenait pour le frère cadet de Jésus-Christ.;2019-12-25;12;2019
En cosmologie, la valeur théorique de l’énergie du vide est 10120 fois supérieure aux mesures : cette incohérence, qualifiée de catastrophe du vide, est considérée comme « le plus grand fossé entre la théorie et l’expérience de toute la science ».;2019-12-26;12;2019
Selon une estimation de 1990, environ 30 % de la population de la Terre habite dans des structures en terre (photo).;2019-12-26;12;2019
Dans la religion romaine, le culte de Vesta a, peu à peu, éclipsé celui de Caca.;2019-12-26;12;2019
Plus d’un million de personnes sont enterrées sur Hart Island (photo) dont les conditions d’accès sont réglementées par le département pénitentiaire de New York.;2019-12-26;12;2019
Françoise d’Aubigné, épouse du poète Scarron, puis, à titre morganatique et secret, deuxième épouse du Roi Soleil Louis XIV, aurait vu le jour en 1635 dans la prison royale de Niort.;2019-12-27;12;2019
Eugène Delacroix a posé pour l’un des naufragés du Radeau de La Méduse (détail du tableau) peint par son ami Théodore Géricault.;2019-12-27;12;2019
La courbe de Laffer (image) est construite sur le postulat qu’un taux d’imposition de 100 % génère une recette fiscale nulle.;2019-12-27;12;2019
Lors de son séjour au Japon, Yves Klein perfectionne sa technique du judo à l’Institut Kōdōkan de Tokyo et devient ceinture noire 4e dan.;2019-12-27;12;2019
Le permis de construire du premier hypermarché Auchan a été délivré le jour de son ouverture.;2019-12-28;12;2019
Les dix commandements gravés sur les Georgia Guidestones (photo) sont considérés comme ceux de l’Antichrist par les détracteurs du monument.;2019-12-28;12;2019
Première vice-présidente du Congrès des députés espagnol entre 2004 et 2008, Carme Chacón (photo) n’a présenté qu’un seul texte parlementaire sur cette période, portant sur la création d’un prix national de la bande dessinée et adopté à l’unanimité.;2019-12-28;12;2019
Bob Dylan, George Harrison, Tom Petty, Jeff Lynne et Roy Orbison ont formé ensemble, sous des pseudonymes différents d’un album à l’autre, le groupe des Traveling Wilburys.;2019-12-28;12;2019
Le Grand Chiffre d’Antoine Rossignol ne fut cassé que deux siècles après par Étienne Bazeries.;2019-12-29;12;2019
Il est possible de cacher une image dans un son (illustration).;2019-12-29;12;2019
La combustion du dicyanoacétylène (image) dans le dioxygène produit à pression ambiante une flamme d’une température de 5 260 kelvins, soit 4 990 °C.;2019-12-29;12;2019
En 1981 et 1982, un Grand Prix de Formule 1 s’est couru sur le parking du Caesars Palace à Las Vegas.;2019-12-29;12;2019
Les Ibères et la péninsule Ibérique doivent leur nom à l’Èbre (carte).;2019-12-30;12;2019
Aux Samoa, il n’y a pas eu de 30 décembre 2011 mais deux 4 juillet 1892.;2019-12-30;12;2019
Jusqu’au XVIIIe siècle, les barbiers et chirurgiens ne formaient souvent en Europe qu’une seule et même profession (illustration).;2019-12-30;12;2019
Avant de devenir chef de l’opposition officielle du Manitoba, Wab Kinew a été chanteur hip-hop.;2019-12-30;12;2019
Après le naufrage du navire négrier l’Utile, des esclaves malgaches abandonnés par la Compagnie française des Indes orientales survécurent quinze ans sur la petite île de Tromelin (photo).;2019-12-31;12;2019
Le terme « Nouvelle Rome » est toujours utilisé dans le nom officiel de l’archevêché orthodoxe de Constantinople.;2019-12-31;12;2019
Au début des années 1980, la part du bâti en terre crue (photo) était estimée à 15 % de l’ensemble du patrimoine architectural français.;2019-12-31;12;2019
L’hymne du FC Barcelone a été composé par Manuel Valls i Gorina, cousin du père de l’ancien Premier ministre français portant le même nom que lui.;2019-12-31;12;2019
Le 1er janvier 2019, la sonde New Horizons explorait « Ultima Thulé » (photo), alors que cet objet céleste n’avait pas encore été découvert lors de son lancement.;2020-01-01;1;2020
Le système de datation du jour julien commence le 1er janvier 4713 av. J.-C. à midi temps universel.;2020-01-01;1;2020
Mikhaïl Toukhatchevski (photo) a eu Charles de Gaulle pour camarade de captivité au fort d’Ingolstadt, puis pour adversaire lors de la Guerre soviéto-polonaise.;2020-01-01;1;2020
Le Dernier Tango à Paris a valu à son auteur italien la déchéance de ses droits civiques.;2020-01-01;1;2020
L’onguent armaire est une préparation médicinale qui, appliquée sur l’arme ayant causé une blessure, était censée la guérir à distance.;2020-01-02;1;2020
Général de l’armée confédérale lors de la guerre du Sonderbund, membre fondateur de la Croix-Rouge, Guillaume Henri Dufour est également à l’origine de la première carte de la Suisse basée sur des mesures géométriques précises (extrait).;2020-01-02;1;2020
La rue du Marché aux poulets de Bruxelles porte aussi le nom « rue L’Agent 212 » (illustration), en référence au héros de la bande dessinée de Kox et Cauvin.;2020-01-02;1;2020
L’énergie de liaison d’un deutéron est de douze prouts.;2020-01-02;1;2020
Lors des championnats de la Big Ten Conference de 1935, Jesse Owens bat ou égale, en l’espace d’une heure, six records du monde malgré un mal de dos l’empêchant de se vêtir seul.;2020-01-03;1;2020
Nadia Calviño (photo) a préparé son concours d’accès à la haute fonction publique espagnole avec Román Escolano, auquel elle a ultérieurement succédé au poste de ministre de l’Économie.;2020-01-03;1;2020
Un séjour en apesanteur fait grandir.;2020-01-03;1;2020
« K. » n’est pas l’initiale d’un prénom de J. K. Rowling (photo).;2020-01-03;1;2020
Lajjun (photo), ancien village arabe palestinien proche de Jénine, tient son nom de Legio, camp d’une légion romaine installée à cet endroit.;2020-01-04;1;2020
La consommation publique d’un verre de lait valut à Pierre Mendès France l’accusation de ne pas avoir « une goutte de sang gaulois dans les veines ».;2020-01-04;1;2020
Charles Fourier (portrait) reconnaissait quatre « pommes célèbres » : celle offerte par Ève à Adam, celle offerte par Pâris à Aphrodite, celle de Newton et la sienne, cent fois plus chère à Paris qu’à Rouen.;2020-01-04;1;2020
La chenille de l’Azuré du serpolet chante comme une reine.;2020-01-04;1;2020
À elles quatre, les fédérations anglaise, écossaise, galloise et irlandaise disposent de la moitié des voix au sein de l’International Football Association Board qui détermine les règles du football.;2020-01-05;1;2020
Le principe du cuiseur solaire (photo) a été utilisé dans la Légion étrangère dès les années 1870.;2020-01-05;1;2020
L’alchimiste français le plus connu n’a jamais pratiqué l’alchimie.;2020-01-05;1;2020
Créé en 1932 pour les 25 ans des magasins Globus, le personnage de Globi (image) est devenu au cours du XXe siècle une figure populaire de la bande dessinée pour enfants en Suisse alémanique.;2020-01-05;1;2020
Les femmes « Gilets jaunes » (photo) sont souvent des « cols roses ».;2020-01-06;1;2020
Napoléon Ier a été faux-monnayeur.;2020-01-06;1;2020
Si la Bolivie doit son nom à Simón Bolívar, sa capitale constitutionnelle, Sucre, doit le sien au maréchal Antonio José de Sucre (portrait), proche du Libertador et successeur de ce dernier à la présidence du pays.;2020-01-06;1;2020
Dans la famille Laffon de Ladebat, le père était négrier et le fils anti-esclavagiste.;2020-01-06;1;2020
En Afrique ou en Amérique latine, quand on n’a pas d’oseille, on mange des bégonias.;2020-01-07;1;2020
Contrairement à une croyance locale, la gratuité des routes en Bretagne doit tout à un de Gaulle et peu à une de Bretagne.;2020-01-07;1;2020
La chapelle Notre-Dame de Pène-Tailhade (photo), dans les Pyrénées françaises, présente la particularité d’être traversée par une route départementale.;2020-01-07;1;2020
Si l’empereur Maximilien se plaignait de ce que « quiconque sait peindre un gros nez vient nous offrir ses services », son portrait de profil (peinture) reste la seule œuvre attribuée avec certitude au portraitiste réputé Giovanni Ambrogio de Predis.;2020-01-07;1;2020
Presque 18 ans avant de fonder la République populaire de Chine, Mao Zedong avait proclamé la République soviétique chinoise (drapeau).;2020-01-08;1;2020
Le Chasseur français, spécialisé dans la cynégétique, héberge aussi des annonces matrimoniales.;2020-01-08;1;2020
Le code employé par deux spéculateurs pour détourner le premier réseau de télécommunications (photo) impliquait gants et chaussettes.;2020-01-08;1;2020
George Michael faisait partie du premier groupe occidental à se produire dans la Chine communiste, et fut le premier artiste pop anglo-saxon à se produire à l’opéra Garnier.;2020-01-08;1;2020
Stewart Granger (photo) a adopté ce nom de scène pour se distinguer de son homonyme.;2020-01-09;1;2020
Dans sa « harangue » de 1974, Oswald Baudot appelait ses collègues magistrats à être « partiaux ».;2020-01-09;1;2020
La Severn (carte), fleuve gallo-anglais de 354 kilomètres, est le plus long cours d’eau du Royaume-Uni.;2020-01-09;1;2020
La coupe Webb Ellis, trophée remis à l’équipe victorieuse de la Coupe du monde de rugby à XV, est directement inspirée d’une création de Paul de Lamerie, orfèvre londonien dont les parents avaient fui la France après la révocation de l’édit de Nantes (1685).;2020-01-09;1;2020
Julie Dachez est, en France, la première personne autiste à avoir soutenu une thèse de doctorat sur cette « différence de fonctionnement pathologisée par une société obsédée par la normalité ».;2020-01-10;1;2020
La foudre peut laisser sur le corps de ceux qu’elle touche des figures de Lichtenberg (photo).;2020-01-10;1;2020
Tout comme le kangourou, le cloporte possède un marsupium dans lequel la femelle incube sa progéniture.;2020-01-10;1;2020
Les bongos (photo) peuvent manger du bois brûlé après un orage, ce qui leur apporte du sel et des minéraux.;2020-01-10;1;2020
Symbole de fidélité au maître, la levrette occupe une place centrale dans l’écu de Charmes (armes).;2020-01-11;1;2020
« Zou » a été utilisé dans le Berry comme pronom personnel neutre pour désigner les objets inanimés et animaux considérés comme sans valeur.;2020-01-11;1;2020
Lire le médiaGeorges Méliès ne connaissait pas la fin de l’histoire lorsqu’il a réalisé, dès 1899, son film sur l’affaire Dreyfus (vidéo).;2020-01-11;1;2020
Depuis 2012, les derniers droits d’auteur de Maurice Ravel sont détenus par la fille de la seconde épouse du chauffeur de son frère.;2020-01-11;1;2020
Ancien élu d’un parti anti-islam, Arnoud van Doorn est devenu musulman en 2013.;2020-01-12;1;2020
Pour mettre fin à la décennie perdue japonaise, le futur « Nobel d’économie » Paul Krugman (photo) préconisait en 1998 que la Banque du Japon soit « irresponsable de façon crédible ».;2020-01-12;1;2020
Le proton aurait pu s’appeler le prouton (portrait de l’inspirateur).;2020-01-12;1;2020
Ouvertement pédophile, Tony Duvert reçut le prix Médicis en 1973 pour une œuvre évoquant cette attirance.;2020-01-12;1;2020
La salle de concert du Royal Albert Hall (intérieur), l’une des plus prestigieuses au monde, subit des interventions depuis son inauguration en 1871 afin de résorber le fort écho qui n’avait pas été anticipé à sa création.;2020-01-13;1;2020
Le nom « Lucifer » (« porteur de lumière » en latin) désigne à l’origine Vénus.;2020-01-13;1;2020
Å (photo) est un village de la commune de Moskenes, dans les îles Lofoten, en Norvège.;2020-01-13;1;2020
En raison des nombreux actes de violence qui y ont éclaté, le festival d’Altamont est généralement considéré comme le symbole de la fin du mouvement hippie.;2020-01-13;1;2020
La constitution française du 4 octobre 1958 fut finalisée à l’été de cette même année par quatre hommes retranchés jour et nuit au château de La Celle (photo).;2020-01-14;1;2020
Avant la généralisation de la pratique du week-end, les ouvriers et artisans ont pratiqué la Saint Lundi.;2020-01-14;1;2020
Le principe d’un « gouvernement du peuple, par le peuple, pour le peuple » (peinture) a été formulé en ces termes par Abraham Lincoln le 19 novembre 1863, dans son discours de Gettysburg.;2020-01-14;1;2020
Le Dernier Tango à Paris, qui comporte une scène de viol ayant traumatisé l’actrice, a valu à celle-ci une peine de prison avec sursis, de même qu’à son partenaire et au réalisateur.;2020-01-14;1;2020
Selon les calculs de Richard Buckminster Fuller, en 1940, les États-Unis possédaient vingt milliards d’esclaves énergétiques.;2020-01-15;1;2020
Le métier d’huissier consiste en grande partie à accomplir des exploits.;2020-01-15;1;2020
Le footballeur Eugène Maës (photo) marquait régulièrement des buts en projetant le gardien tenant le ballon dans ses propres filets.;2020-01-15;1;2020
Les « briquets à amadou » (photo) n’ont plus d’amadou, mais une mèche de coton.;2020-01-15;1;2020
La mosquée du château de Schwetzingen (photo) n’a pas été conçue pour accueillir des offices religieux.;2020-01-16;1;2020
L’île de la Guadeloupe a nominalement été suédoise pendant moins de deux ans.;2020-01-16;1;2020
Le nom scientifique des orangs-outans de Bornéo (photo) et de Sumatra, Pongo, vient d’un mot utilisé pour désigner les gorilles en Afrique centrale.;2020-01-16;1;2020
Sheer Heart Attack, chanson de Queen, est parue trois ans après l’album Sheer Heart Attack, du même groupe, sur lequel elle ne figure pas.;2020-01-16;1;2020
Le Japon est le seul pays à avoir développé une stratégie à grande échelle de constitution de récifs artificiels.;2020-01-17;1;2020
S’il n’a publié aucun ouvrage de son vivant, Félix Fénéon (portrait) s’est illustré par ses « nouvelles en trois lignes » au style incisif, parues dans Le Matin.;2020-01-17;1;2020
Selon un édifice public de Nîmes (photo), les habitants de cette ville sont « à demi romains ».;2020-01-17;1;2020
Cervantes fut capturé et détenu comme esclave à Alger par le pirate Dali Mami.;2020-01-17;1;2020
Le jour de la ratification par le Bundestag du traité fondamental de reconnaissance mutuelle des deux Allemagnes, son signataire ouest-allemand Egon Bahr a déclaré  : « Jusqu’à présent, nous n’avions pas de relations, maintenant nous en aurons de mauvaises — et c’est cela le progrès ».;2020-01-18;1;2020
Dans un corps humain (illustration), il y a un peu plus de cellules bactériennes que de cellules humaines.;2020-01-18;1;2020
Pierre Bourdieu (photo), célèbre pour avoir décrit et dénoncé la reproduction sociale entretenue par le système éducatif, est père de trois enfants normaliens comme lui.;2020-01-18;1;2020
S’étant rendu en Afrique française du Nord où il comptait rejoindre Henri Giraud, Pierre Pucheu fut en lieu et place jugé et exécuté par un tribunal formé par le Comité français de libération nationale.;2020-01-18;1;2020
Des expériences menées dans les années 2000 sur l’équipement de George Mallory et Andrew Irvine au cours de leur tentative d’ascension de l’Everest de 1924 ont conclu que leurs vêtements et leurs chaussures étaient respectivement 20 % et 40 % plus légers que ceux des alpinistes modernes, et tout aussi protecteurs contre les intempéries.;2020-01-19;1;2020
Au parterre de Latone (photo), dans le jardin du château de Versailles, les grenouilles représentent allégoriquement les Frondeurs.;2020-01-19;1;2020
Le droit de l’avortement a fait l’objet de quatre référendums en République d’Irlande : en 1983, en 1992, en 2002 et en 2018.;2020-01-19;1;2020
Le plus long lapin du monde, un géant des Flandres (photo), mesure 129 centimètres.;2020-01-19;1;2020
Fondateur de la dynastie Han, qui domina la Chine (carte) pendant plus de quatre siècles, Liu Bang était fils de paysans.;2020-01-20;1;2020
Nikita Khrouchtchev, Premier secrétaire du Comité central du Parti communiste de l’Union soviétique, rattacha l’oblast de Crimée à la République socialiste soviétique d’Ukraine en 1954.;2020-01-20;1;2020
Florence Foster Jenkins (photo) était célèbre pour ses piètres qualités vocales et son manque total de talent.;2020-01-20;1;2020
Les Premiers ministres de deux pays ont le même nom de famille : Viktor Orbán en Hongrie et Ludovic Orban en Roumanie.;2020-01-20;1;2020
Lors de la procédure d’impeachment lancée contre lui, Richard Nixon (portrait) se présenta par l’intermédiaire de son avocat comme « un monarque aussi puissant que Louis XIV, seulement pour un mandat de quatre ans ».;2020-01-21;1;2020
En 2016, la Belgique a émis une pièce commémorative de 2 euros à l’effigie d’un enfant disparu 20 ans auparavant.;2020-01-21;1;2020
« J'accuse... ! » valut à son auteur (photo) une peine d’un an d’emprisonnement, jamais exécutée.;2020-01-22;1;2020
Certains Proust sont d’anciens Prout.;2020-01-22;1;2020
Figue (dessin) ou prune, la couille du pape est un fruit.;2020-01-23;1;2020
Entre le début des années 1990 et la fin des années 2010, le nombre d’exoplanètes découvertes est passé du néant à plus de 4 000, et le nombre d’astronomes qui en recherchent de 8 à environ 3 000.;2020-01-23;1;2020
Élisabeth Dmitrieff (photo), l’une des figures féminines de la Commune de 1871, était une jeune aristocrate russe venue à Paris pour renseigner Karl Marx.;2020-01-24;1;2020
À l’origine constructrice de moteurs d’avion, l’entreprise allemande BMW a commencé à fabriquer des motos à cause du traité de Versailles.;2020-01-24;1;2020
La jambe droite du footballeur Garrincha (image), vainqueur de deux coupes du monde avec le Brésil, était six centimètres plus longue que sa jambe gauche.;2020-01-25;1;2020
La Fourmi argentée du Sahara peut aller aussi vite qu’un piéton.;2020-01-25;1;2020
Malgré une population de seulement 350 personnes, le village de Kinnear’s Mills au Québec possède quatre églises (photo).;2020-01-26;1;2020
Il est interdit de chasser avec un lévrier en France.;2020-01-26;1;2020
Pour le référendum sur l’indépendance de l’Écosse, le 18 septembre 2014, la majorité électorale a exceptionnellement été abaissée à 16 ans, et ce pour la première fois au Royaume-Uni.;2020-01-27;1;2020
L’arc de Germanicus (photo), érigé à Saintes en l’an 18 ou 19 pour l’empereur Tibère, son fils Drusus et son neveu et fils adoptif Germanicus, a été entièrement démonté puis déplacé sur proposition de Prosper Mérimée, inspecteur général des Monuments historiques.;2020-01-27;1;2020
En France, l’impôt sur les portes et fenêtres, resté en place de 1798 à 1926, a conduit notamment des propriétaires à construire des fausses fenêtres, sans ouverture pour échapper à l’impôt, avec parfois des dessins en trompe-l’œil (photo).;2020-01-28;1;2020
Les « partisans » ont leur chant, mais aussi leur complainte.;2020-01-28;1;2020
Commercialisé à sa sortie comme « un événement épique dans l’histoire du cinéma », Mélodie du Sud (publicité) a été exclu de toute exploitation aux États-Unis par la Walt Disney Company à partir des années 1980.;2020-01-29;1;2020
Adopté par sa sœur aînée, l’homme de théâtre québécois Jean Duceppe porte le nom de son beau-frère.;2020-01-29;1;2020
Devenu en 221 av. J.-C. le premier empereur de Chine, Qin Shi Huang (portrait) dota le nouvel empire de routes à trois voies, celle du centre étant réservée à son usage et à celui de sa maison.;2020-01-30;1;2020
Puissant contributeur au réchauffement climatique et à la destruction de la couche d’ozone, le protoxyde d’azote (N2O) est notamment utilisé en anesthésie et possède des capacités hilarantes.;2020-01-30;1;2020
La National Gallery n’a pu acquérir le Portrait d’un jeune homme au chapeau rouge (tableau) parce que, aux dires de son propriétaire, la dévalorisation de la livre à la suite du Brexit lui aurait fait perdre 10 millions de dollars.;2020-01-31;1;2020
Les rumeurs selon lesquelles, pour la Commission européenne, la rhubarbe britannique devrait être droite et la courbure des bananes réglementée sont des euromythes.;2020-01-31;1;2020
